885,Mercy,Addy
886,Winifred,Addy
887,William,Harold Ade
888,Peter,Adeberg
889,Ulrike,Adeberg 
890,James,Adede
891,Adegboyega,Folaranmi Adedoyin
892,Olubayo,Adefemi
893,Lawrence,Adegbeingbe
894,Stephen,Adebisi Gbadegesin Adegbite
895,Adewale,Adegbusi
896,Oluwakemi,'Kemi' Adekoya
897,Amos,Ojo Adekunle
898,Odunayo,Folasade Adekuoroye
899,Carolyn,Adel
900,Gun,Margareta del 
901,Alberto,Adela
902,Peter,Adelaar
903,Irfan,Adelbi
904,Ayodele,Adeleye
905,Andr,Adelheim
906,Hugh,Jean Adeline
907,Antoine,Adelisse
908,Beatrice,Adelizzi
909,Marcel,Louis Ernest Alfred Charles Albert Adelon
910,Lambert,Adelot
911,Abrar,Osman Adem
912,Biko,Adema
913,Joost,Adema
914,Ademir,Roque Kaefer
915,Hoche,Yaya Aden
916,Ibrahim,Mohamed Aden Gedi
917,Jama,Awil Aden
918,Jama,Mohamed Aden
919,Olapade,Charles Adeniken
920,Aminat,Oluwafunmilayo Adeniyi
921,Adenzia,Aparecida Ferreira da Silva
922,Esau,Adenji
923,Margaret,Adetutu Adeoye
924,Alfred,Ader
925,Berhane,Adere Debala
926,Hanns,Aderhold
927,Nyakisi,Adero
928,Ademola,Adeshina
929,Adsio,Alves Machado
930,Adeoye,Adetunji
931,Adevaldo,Virglio Netto
932,Isiaq,Adeyanju
933,Fatai,Adeyemo
934,Cary,Glen Adgate
935,Kamal,Bahadur Adhikari
936,David,Adiele
937,Paul,Adiga
938,Moriam,Seun Adigun
939,Arman,Adikyan
940,Haydy,Morsy Adil
941,Mirza,Adil
942,Adel,Mohamed Adili
943,Adilson,de Freitas Nascimento
944,Hammed,Adio
945,Antonio,R. Adipe Marrone
946,Ilana,Adir 
947,Evelyn,Adiru
948,Badathala,Adisekhar
949,Franck,Adisson
950,Adiyasambuu,Tsolmon
951,Jikirum,Adjaluddin
952,Richard,Adjei
953,Sammi,Adjei
954,Denos,Adjima Beche
955,Christian,Donfack Adjoufack
956,Amanda,Jo Adkins 
957,Bradley,Don Adkins
958,Charles,Adkins
959,Derrick,Ralph Adkins
960,Robert,Edward Adlard
961,Alan,Adler
962,Daniel,Adler
963,Egon,Adler
964,Margarete,Adler
965,Harry,Herchel Adler
966,Lena,Kristina Adler
967,Uwe,Adler
968,Herman,Aleksandrovich Adlerberg
969,Gregor,Nils Henric Adlercreutz
970,Nils,August Domingo Adlercreutz
971,Anna,Mrtha Vilhelmina Adlerstrhle 
972,Jonna,Eva-Maj Adlerteg
973,Erik,William Adlerz
974,Mrta,Elvira Adlerz 
975,Hans,Adlhoch
976,Rebecca,Adlington
977,Katrin,Adlkofer
978,Hamdi,Adly El-Seoudi Ibrahim
979,Sad,Admane
980,Jane,Admans
981,Megra,Admassou
982,Adriana,Johanna Jacoba Admiraal-Meijerink
983,Khadour,Adnan
984,Mustapha,Adnane
985,Gadi,Ado
986,Adogon,
987,Christopher,Silas Adolf
988,Josef,Adolf
989,Ruth,Adolf
990,Ricardo,Adolfo
991,Jan,Erik Adolfsen
992,Karl,Tage Herbert Adolfsson
993,Lars,Olof Melker Adolfsson
994,ke,Ronnie Adolfsson
995,Sune,Roland Adolfsson
996,Dainius,Adomaitis
997,Svajnas,Adomaitis
998,Daniel,Adomako
999,Lena,Annika Adomat
1000,Aurimas,Adomaviius
1001,Neil,Isaac Adonis
1002,Ador,
1003,Istvn,Adorjn
1004,Jnos,Adorjn
1005,William,Adornado
1006,Jean-Luc,Adorno
1007,Omar,Adorno
1008,Rubn,Adorno Melndez
1009,Barthelmy,Adoukonu
1010,Martin,Natchaba Adouna
1011,Conrad,Adriaenssens
1012,J.,Adriaenssens
1013,Nathan,Ghar-Jun Adrian
1014,Vera,Adrian
1015,Selvyana,Adrian-Sofyan
1016,Adriana,Aparecida dos Santos
1017,Eduardo,Adriana
1018,Sharnol,Leonard Adriana
1019,Adriana,Moiss Pinto
1020,Elisngela,Maria Adriano
1021,Attila,Adrovicz
1022,Carlos,Adsera Puig
1023,Mark,J. Adshead
1024,Fredua,Koranteng Adu
1025,Carlos,Adueza Troll
1026,Martha,Adusei
1027,Aduuchiin,Baatarkh
1028,Serhiy,Mykolaiovych Advena
1029,Adyaagiin,Jgdernamjil
1030,Viktoriya,Adyeva
1031,Erkin,Adylbek uulu
1032,Olga,Olegovna Adzhigerskaya
1033,Rustam,Iwanovych Adzhy
1034,orbergur,Aalsteinsson
1035,Silulu,A'etonu 
1036,Urs,Aeberhard
1037,Max,Aeberli
1038,Adolf,Aebersold
1039,Regula,Aebi 
1040,David,Aebischer
1041,Christian,Aebli
1042,Klaus,Aeffke
1043,Carl,Bror Emil Aejemelaeus 
1044,Eduard,Aellig
1045,Lon,Joseph Aelter 
1046,Hansjrg,Aemisegger
1047,Mechelina,Agnes Elisabeth Aengenendt
1048,Jasper,Aerents
1049,Luca,Aerni
1050,Jean,Aerts
1051,Katrien,Aerts
1052,Mario,Aerts
1053,Sara,Aerts
1054,Andreas,Aeschbach
1055,Marianne,Aeschbacher
1056,Marita,Aeschbacher
1057,Frdric,Charles Aeschlimann
1058,Jean-Jacques,Aeschlimann
1059,Peter,Aeschlimann
1060,Albert,Aeschmann
1061,Oscar,Adolf Richard af Strm
1062,Paulus,Reinhold af Uhr
1063,Hamed,Afagh Eslamieh
1064,Brian,O'Neill Afanador Prez
1065,Nikolay,Konstantinovich Afanasyev
1066,Valery,Yevgenyevich Afanasyev
1067,Kseniya,Dmitriyevna Afanasyeva
1068,Yelena,Aleksandrovna Afanasyeva 
1069,Mustapha,Afandi
1070,Khairulnizam,Mohd Afendy
1071,Abel,Aferalign
1072,Jammal-ud-Din,Affendi
1073,Xavier,Affentranger
1074,Franois,Jacques Affolter
1075,Konrad,Affolter
1076,Ahmed,Afghan
1077,Alessia,Afi Dipol
1078,Ahmed,Afifi
1079,Gharib,Afifi
1080,Shimaa,Afifi
1081,Maksim,Sergeyevich Afinogenov
1082,Madjid,Aflaki Khamesh
1083,Evelina,Afoa
1084,Olabisi,Afolabi
1085,Vladimir,Afonin
1086,Inha,Mykolavna Afonina
1087,Nuno,Miguel Figueiredo Afonso
1088,Paixo,Afonso
1089,Marina,Anatolyevna Aframeyeva
1090,Felicia,Afrsiloaie 
1091,Cecil,Sebastian Afrika
1092,Hannah,Afriyie
1093,Georgios,Afroudakis
1094,Khristos,Afroudakis
1095,Mehrdad,Afsharian Tarshiz
1096,Ibrahim,Afsharpour
1097,Mohammad,Anwar Afzal
1098,Muhammad,Afzal
1099,Muhammad,Afzal Manna
1100,Mirza,Najib Aga
1101,Karim,El-Husseini Aga Khan
1102,Timothy,Ernest Victor Kwizera Agaba
1103,Drago,Agache
1104,Lavinia,Agache 
1105,Aleksandr,Agafonov
1106,Alisa,Agafonova
1107,Alphonsine,Agahozo
1108,Victor,Okechukwu Agali
1109,Luca,Agamennoni
1110,Marina,Aganina
1111,Eldijana,Dana Aganovi 
1112,Gennady,Mikhaylovich Agapov
1113,Francilla,Agar 
1114,Mark,Sidney Andrew Agar
1115,Steven,Kirwan Agar
1116,Arturo,Ernesto Agard
1117,Andre,Kirk Agassi
1118,Arthure,Agathine
1119,Krikor,Agathon
1120,Rstm,Aayev
1121,Vilayt,Aayev
1122,Giancarlo,Agazzi
1123,Gladstone,Agbamu
1124,Leopold,Agbazo
1125,Ajayi,Agbebaku
1126,Clarisse,Agbegnenou
1127,Agberto,Correa de Matos
1128,Sonya,Agbssi
1129,Komi-Mawussi,Agbetoglo
1130,Francis,Agbo
1131,Jos,"V. Agdamag, Jr."
1132,William,Ashby Agee
1133,Iwao,Ageishi
1134,Craig,John Agena
1135,Ronald,Jean-Martin Agnor
1136,Franco,Agentho
1137,Wendy,Caroline Ager-Grant
1138,Jesper,Agergrd Jensen
1139,Henrik,Agersborg
1140,Maia,Kristiane Agerup
1141,Ragna,Agerup
1142,Viktor,Ivanovich Ageyev
1143,Krishnan,Kumar Aggarwal
1144,Neha,Aggarwal
1145,Sven,Ingvar Agge
1146,Harald,Agger
1147,Khoudir,Aggoune
1148,Edward,Jeff Aggrey-Fynn
1149,Adalbert,Agh
1150,Istvn,gh
1151,Norbert,gh
1152,Olivr,gh
1153,Mamed,Aghaev
1154,Julius,Aghahowa
1155,Nasser,Aghaie
1156,Emanoul,B. Aghasi 
1157,Levon,Aghasyan
1158,Joseph,Aghoghovbia
1159,Naroa,Agirre Kamio
1160,Vladimir,Agishev
1161,Joanna,Jane Agius
1162,Neil,Agius
1163,Umberto,Agliorini
1164,Marilyn,Agliotti
1165,Aurlien,Agnan
1166,Benjamin,Agnel
1167,Marysette,Agnel
1168,Yannick,Agnel
1169,Robert,David Garrick Agnew
1170,Claudio,Agnisetta
1171,Nemo,Agodi
1172,Kally,Agogo
1173,Jeffrey,Allan Agoos
1174,Gregorio,Ags Muruzabal
1175,Marc,Agosta
1176,Meghan,Christina Agosta 
1177,Pedro,Emanuel Costa Agostinho
1178,Dante,Agostini
1179,Jorge,Agostini Villasana
1180,Michael,George Raymond Agostini
1181,Paul,Agostino
1182,Andrew,Agosto
1183,Benjamin,Alexandro Agosto
1184,Imre,goston
1185,Simon,Agoston
1186,Judit,goston-Mendelnyi
1187,Carlo,Agostoni Faini
1188,Hernn,Marcelo Agote
1189,Eduardo,Nilton Agra Galvo
1190,Salvador,Jos Milhazes Agra
1191,Anna,Agrafioti
1192,Seyyit,Ahmet Aral
1193,Jess,Agramonte Terry
1194,Slim,Agrebi
1195,Debora,Agreiter
1196,Erik,Alfred gren
1197,Ulrika,Maria gren
1198,Renzo,Pasquale Zeglio Agresta
1199,Lindy,Brigitte Agricole 
1200,Christel,Agrikola
1201,Georg,Agrikola
1202,Georgios,Agrimanakis
1203,Ioannis,Agrimis
1204,Laura,Agront Snchez-Pimion 
1205,Spyros,Agrotis
1206,Estella,Agsteribbe 
1207,Ral,Alfonso Aguayo Saladin
1208,Norisbeth,Isais Agudo Gonzlez
1209,Eric,Agueh
1210,Ernesto,Agero Shell
1211,Albino,Manuel Agero
1212,Mario,Felipe Aguero Medrano
1213,Pedro,Luciano Agero Ceballos
1214,Rubn,Jos Agero
1215,Sergio,Leonel Agero del Castillo
1216,Taismary,Agero Leiva 
1217,ngel,Aguiar Garca
1218,Anoumou,Aguiar
1219,Gonzalo,Aguiar Martnez
1220,Joo,Paquete Aguiar
1221,Luis,M. Aguiar Donatti
1222,Rubn,Humberto Aguiar
1223,Samuel,Aguiar
1224,Jos,Luiz Aguiar e Ramalho
1225,Barry,Aguibou
1226,Claudio,S. guila
1227,Judith,guila Hernndez
1228,Alberto,Martn Aguilar Surez
1229,Alessandra,Aguilar Morn
1230,Andreas,Aguilar
1231,Andrey,Alberto Aguilar Komissarov
1232,Antonio,Aguilar Chastellain
1233,Dario,Aguilar Gonzlez
1234,Eduardo,Aguilar Estrada
1235,Elisabeth,Aguilar Lpez
1236,Enrique,Aguilar Zermeno
1237,Evelis,Jazmin Aguilar Torres
1238,Felipe,Aguilar Mendoza
1239,Felipe,Aguilar Schler
1240,Fernando,Aguilar Camacho
1241,Florencio,Aguilar Mejia
1242,Iaki,Aguilar Vicente
1243,Irving,Jaime Aguilar Robles
1244,Jos,Aguilar Pulsn
1245,Juan,Aguilar
1246,Karel,Aguilar Chacn
1247,Luis,Enrique Aguilar Brenes
1248,Luis,Aguilar
1249,Macarena,Aguilar Daz
1250,Mariano,I. Aguilar
1251,Mario,David Aguilar
1252,Maximiliano,Aguilar Salazar
1253,Michael,Aguilar
1254,Natalia,Irina Aguilar Komissarova
1255,Domingo,Omar Aguilar Cardenas
1256,Rafael,Aguilar Morillo
1257,Sandra,Aguilar Navarro
1258,Severino,Aguilar Fruto
1259,Wendy,Aguilar
1260,Yulenmis,Aguilar Martnez
1261,Ana,Carolina Aguilera
1262,Errol,Aguilera
1263,Esteban,Aguilera Leiva
1264,Jessica,Carolina Aguilera Aguilera
1265,Jorge,Luis Aguilera Ruiz
1266,Tomas,Alonso Aguilera Armendariz
1267,Yosvany,Aguilera Zamora
1268,Lua,del Mar Aguili Ribera
1269,Julen,Aguinagalde Akizu
1270,Carlos,Aguirre
1271,Carolina,Aguirre Giraldo
1272,Damaris,Gabriela Aguirre Aldaz
1273,rick,Germain Aguirre Tafolla
1274,Facundo,Aguirre
1275,Gabriela,Aguirre
1276,Gustavo,Hernando Aguirre
1277,Jeinkler,Ernesto Aguirre Manso
1278,Jess,Aguirre Delgado
1279,Jorge,S. Aguirre Martin
1280,Jorge,David Aguirre Wardi
1281,Jos,Luis Aguirre Arruti
1282,Juan,Luis Aguirre Barco
1283,Luis,Domingo Aguirre Barreyro
1284,Marcelo,Vctor Aguirre
1285,Mason,Singer Aguirre
1286,Ordan,Ramn Aguirre
1287,Rolando,Julin Aguirre Barreyro
1288,William,Duilio Aguirre Villavicencio
1289,Luis,Aguirrebea Gabiola
1290,Pedro,Manuel Aguirrebea Gabiola
1291,Matas,Aguirregaray Guruceaga
1292,Diego,Aguirregomezcorta
1293,Mikel,Aguirrezabalaga Garca
1294,Marianne,Agulhon
1295,Sri,Wahyuni Agustiani
1296,Agustn,Rodrguez Santiago
1297,Manuel,Agustn Peypoch
1298,Gurn,Fema gstsdttir
1299,Jos,Agut Bonfills
1300,Lameck,Aguta Orero
1301,Albert,Agyemang
1302,Joseph,Agyemang-Gyau
1303,Francis,Keita Agyepong
1304,Jacqueline,Nana A. D. Agyepong
1305,Nicholas,Mark A'Hern
1306,Michael,H. G. Ah Matt
1307,Robyn,Mokihana Ah Mow-Santos
1308,Juliette,Chantal Ah-Wan
1309,Sabiahmad,Abdullah Ahad
1310,Feta,Ahamada
1311,Younes,Al-Ahamdi
1312,Joseph,Ahanda
1313,Clarice,Ahanotu
1314,Kelsie,Ahbe
1315,Daniel,William Ahearn 
1316,Kevin,Joseph Ahearn
1317,Timothy,Joseph Ahearne
1318,Frederick,Anthony Ahern
1319,Patrick,Lee Ahern
1320,Michael,Kofi Ahey
1321,Koku,Mensah Ahiaku
1322,Stephen,Dotse Koblah Ahialey
1323,Lahcen,Ahidous
1324,Augustine,Ahinful
1325,Jahan,Ahir
1326,Toivo,Eemil Ahjopalo 
1327,Bruno,Valfrid Ahlberg
1328,Flemming,Ahlberg
1329,Gillis,Ferdinand Ahlberg
1330,Mats,Bertil hlberg
1331,Olof,Ahlberg
1332,Erik,Torsten Ahldn
1333,William,Alexander  Ahlemeyer
1334,Annica,Gunilla hln
1335,Johan,Petter hln 
1336,Thomas,Valter hln
1337,Emilio,Leodegardo Ahlers Salome
1338,Jos,Pablo A. Ahlers Henderson
1339,Maria,Ahlers 
1340,Anselm,Ahlfors
1341,Alexis,Malkolm Ahlgren
1342,Anders,Oscar Ahlgren
1343,Elisabeth,Ulla Johanna kesdotter Ahlgren 
1344,George,Lewis Ahlgren
1345,Mats,Lennart Ahlgren
1346,Nils,Bertil Ahlin
1347,Erik,Lennart Ahlin
1348,Johanna,Maria Helne Ahlm
1349,Henrik,Aleksander hlman 
1350,Christian,Ahlmann
1351,Else,Margrethe Ahlmann-Ohlsen
1352,Kerstin,Lucia Ahlqvist 
1353,Thure,Johan Ahlqvist
1354,Tor,Ahlsand
1355,Per,Egil Ahlsen
1356,Anna,Margareta Ahlstrand 
1357,Bengt,Anders Ahlstrm
1358,Sten,Olov hlund
1359,Gustav,Rune hlund
1360,Jitendarjit,Singh Ahluwalia
1361,Abbas,Ahmad
1362,Bashir,Ahmad
1363,Ibrahim,Ahmad
1364,Sheikh,Mahmood Ahmad
1365,Maqsood,Ahmad
1366,Mohamed,Ahmad Ali Gharib Juma
1367,Ramli,Ahmad
1368,Tontowi,Ahmad
1369,Waseem,Ahmad
1370,Yahya,Ahmad
1371,Elaheh,Ahmadi
1372,Arne,Per hman
1373,Jrg,Ahmann
1374,Christine,M. Ahmann-Leighton 
1375,Abdalla,Ahmed
1376,Abdel,Latif Ahmed
1377,Abdul,Lahij Ahmed
1378,Abdullah,Ali Ahmed
1379,Adnan,Ahmed
1380,Muhammad,Akhlaq Ahmed
1381,Alaa,Ahmed Khdhayir
1382,Alaa,El-Din Ahmed
1383,Muhammad,Ashfaq Ahmed
1384,Azneem,Ahmed
1385,Bashir,Ahmed
1386,Esraa,Ahmed El-Sayed
1387,Fareed,Ahmed
1388,Ghofran,Ahmed Zaki
1389,Hadi,Ahmed Basheer
1390,Hamid,Ahmed
1391,Hassan,Kamel Ahmed
1392,Heba,Ahmed
1393,A.,Hussain Ahmed
1394,Ishtiaq,Ahmed
1395,Mahmoud,Ahmed
1396,Manzoor,Ahmed
1397,Masood,Mirza Ahmed
1398,Mohammed,Abdul Elah Ahmed
1399,Mohammed,Ahmed
1400,Muhammad,Anis Ahmed
1401,Mumtaz,Ahmed
1402,Mushtaq,Ahmed
1403,Nasir,Ahmed
1404,Raed,Ahmed
1405,Riaz,Ahmed
1406,Samia,Mohamed Hagrass Ahmed
1407,Shahbaz,Ahmed
1408,Shakeel,Ahmed
1409,Shamha,Ahmed
1410,Shehabeldin,Ahmed Saad Ahmed Saad
1411,Sohail,Ahmed
1412,Zemzem,Ahmed Deko
1413,Ehab,Fuad Ahmed Nagi
1414,Masbah,Ahmmed
1415,Ahn,Jin-Soo
1416,Manfred,Ahne
1417,Arthur,Ahnger
1418,Eugen,Nikolaus Ahnstrm
1419,Aimo,Antero Aho
1420,Matti,Olavi Aho
1421,Paavo,Aho
1422,Pascal,Aho
1423,Seppo,Risto Aho
1424,Viljo,Johannes Aho
1425,Seppo,Johannes Ahokainen
1426,Juha,Matti Ahokas
1427,Kouame,Calixte Aholou
1428,Janne,Petteri Ahonen
1429,Leo,Vilhelm Ahonen
1430,Pirjo,Hannele Ahonen 
1431,Odile,Ahouanwanou
1432,Murielle,Ahour
1433,Herwig,Ahrendsen
1434,Erich,Ahrendt
1435,Peter,Ahrendt
1436,Brigitte,Ahrenholz
1437,Christian,Ahrens
1438,Gaby,Diana Ahrens
1439,Guillermo,Ahrens Valdivia
1440,Marlene,Ahrens Ostertag 
1441,Stefan,Ahrens
1442,Thomas,Ahrens
1443,Gunnar,Johan hs
1444,Mohammad,Ahsan
1445,Mustafa,M. Ahshad
1446,Nicole,Ahsinger
1447,Gustav,Edgar Trner hsman
1448,Neha,Ahuja
1449,Antonio,Ahumada Ruiz
1450,Daniel,Ahumada Gaete
1451,Herminio,F. Ahumada Ortiz
1452,Ren,Ahumada Rodrguez
1453,Johannes,Ahun
1454,Viktor,Ahven
1455,Michelle-Lee,Raquel Ahye
1456,Ai,Linuer
1457,Ai,Yanhan
1458,Jrmy,Aicardi
1459,Matteo,Aicardi
1460,Mara,Magdalena Aicega Amicarelli
1461,Mohamed,Al-Aich
1462,Hans,Aichele
1463,Utz,Aichinger
1464,Juan,ngel Luis Aichino
1465,Vlad-Drago,Aicoboae
1466,Hideaki,Aida
1467,Chrif,Baba Aidara
1468,Aleksis,Aide
1469,Mehdi,Aidet
1470,Neringa,Aidietyt
1471,Rosaria,Aiello
1472,Pasquale,Aiese
1473,Franz,Aigner
1474,Hannes,Aigner
1475,Ingeborg,Aigner 
1476,Nobuyuki,Aihara
1477,Toyoyi,Aihara
1478,Yutaka,Aihara
1479,Kerstin,Monika ij 
1480,Ryoji,Aikawa
1481,Harry,Leslie Aikines-Aryeetey
1482,Alexander,Michael Hirst Aikman
1483,Clelia,Ailara
1484,Alessandro,Aimar
1485,Ambrosio,Aimar
1486,Lucien,Aimar
1487,Mongkol,Aimmanolrom
1488,Richard,Aimonetto
1489,Giacomo,Aimoni
1490,Djamel,Ainaoui
1491,Charles,Benedict Ainslie
1492,Ian,Richard Ainslie
1493,Kurt,Harold Ainsworth
1494,Sarah,Catherine Ainsworth
1495,Sophie,Claire Ainsworth
1496,John,Creyghton Ainsworth-Davis
1497,Armi,Ursula Airaksinen 
1498,Joan,Winnifred Airey 
1499,Mauro,Gabriel Airez
1500,Markku,Erkki Airio
1501,Enrico,Airoldi
1502,Remo,Airoldi
1503,Anna,Airy 
1504,Michael,Christopher Aish
1505,Robin,Allingham Aisher
1506,Nicolas,Assat
1507,Tassadit,Assou
1508,Saiyidah,Aisyah Mohamed Rafa'ee
1509,Rachid,Ait Atmane
1510,Hamid,Ait Bighrade
1511,Kamel,Ait Daoud
1512,Anasse,At El Abdia
1513,Miloud,Ait Hammi
1514,Amina,At Hammou
1515,Seltana,At Hammou
1516,Makhlouf,Ait Hocine
1517,Ahmed,Ait Moulay
1518,Zied,Ait Ouagram
1519,Samir,At Sad
1520,Souad,At Salem 
1521,Brahim,Ait Sibrahim
1522,Fiorella,Ata Junek
1523,Gordon,Aitchison
1524,Frances,Helen Aitchison 
1525,Andrew,Irving Aitken
1526,Robert,"Aitken, Jr."
1527,Brett,Aitken
1528,Kiera,Leigh Aitken
1529,Robert,Ingersoll Aitken
1530,William,Victor Aitken
1531,Vladimir,Atoff
1532,Marina,Aleksandrovna Aitova 
1533,Artur,Surenovych Aivazian
1534,Yakubu,Aiyegbeni
1535,Hiroyasu,Aizawa
1536,Iwao,Aizawa
1537,Marion,Aizpors
1538,Hctor,Aizpuro
1539,Eirini,Andili
1540,Edward,Alabi Ajado
1541,Efe,Ajagba
1542,Mozafar,Ajali
1543,Irene,Ajambo
1544,Oluwafemi,Ajayi
1545,Kikelomo,Ajayi
1546,Astrit,Ajdarevi
1547,Omar,Ajete Iglesias
1548,Geard,Ajetovi
1549,Ebenezer,Oluwafemi Ajilore
1550,Naasan,Ajjoub
1551,Salem,Ajjoub
1552,Zita,Ajkler
1553,Angela,Ajodo
1554,Mobolade,Abimbola Ajomale
1555,Olusegun,Ajose
1556,Benedicta,Ajudua
1557,Chioma,Ajunwa 
1558,Ahmet,Ak
1559,Kouadio,Vincent Aka-Akesse
1560,Yukiko,Akaba
1561,William,Michael Jeffrey Akabi-Davis
1562,Kriss,Kezie Uche Chukwu Duru Akabusi
1563,Ali,Akacha
1564,Chieko,Akagi
1565,Kanji,Akagi
1566,Norihiro,Akahoshi
1567,Kosei,Akaishi
1568,Stella,Akakpo
1569,Toshiro,Akamatsu
1570,Muideen,Akanji
1571,Iyabo,Akanmu
1572,Nasuh,Akar
1573,Akiko,Akasaka
1574,Yuichi,Akasaka
1575,Peter,Akatsa
1576,Hiroyuki,Akatsuka
1577,Aleksey,Nikolayevich Akatyev
1578,Taju,Akay
1579,Shikashi,Akazawa
1580,zdemir,Akbal
1581,Salman,Akbar
1582,Waqar,Akbar
1583,Ahmed,Akbari Javid
1584,Ali,Akbarnejad
1585,Egamnazar,Akbarov
1586,Fahrettin,Akba
1587,Fuat,Akba
1588,Hseyin,Akba
1589,Raif,Akbulut
1590,smail,Akay
1591,Tolga,Aslan Akcayli
1592,Meryem, Akda 
1593,Tark,Langat Akda
1594,Vehbi,Akda
1595,Ahmet,Akdilek
1596,lknur,Akdoan
1597,Metin,Akdurak
1598,Adolfas,Akelaitis
1599,Patsy,Serafina Akeli
1600,Anatoly,Vasilyevich Akentyev
1601,Peter,Dag Torsten kerberg
1602,Thomas,Carl Torsten kerberg
1603,Anne,Carita kerblom 
1604,Nils,Carlsson kerblom
1605,Ulf,Erik kerblom
1606,Harry,Mikael kerfelt
1607,Rainer,Robert kerfelt
1608,Rolf,Rafael kerfelt
1609,Marcus,Ricard kerholm
1610,Nils,Erik kerlindh
1611,Ernst,Gunnar kerlund
1612,Olle,Erik Curys kerlund
1613,Bruce,Robert Akers
1614,Charles,Arthur Akers
1615,Michelle,Anne Akers
1616,Stephen,George Akers
1617,Carl,Arne Wilhelm kerson
1618,Jan-Erik,kerstrm
1619,Rolf,Evert kerstrm
1620,Henry,Akervall
1621,Jns,Bruno Vincent kesson
1622,Lars,Arne kesson
1623,Nikolaos,Akestoridis
1624,Bilal,Akgl
1625,brahim,Akgl
1626,Sezer,Akgl
1627,Taha,Akgl
1628,Avni,Akgn
1629,Svitlana,Viktorivna Akhadova
1630,Yelena,Rabigovna Akhaminova 
1631,Joseph,Mukuku Akhasamba
1632,Albina,Khamitovna Akhatova
1633,Giorgos,Akhilleos
1634,Adkhamdzhon,Akhilov
1635,Akhat,Akhirov
1636,Sergey,Akhirov
1637,Mohamed,Reza Akhlagh Pasand
1638,Habibollah,Jomeh Akhlaghi
1639,Davoud,Akhlagi Safa
1640,Murodzhon,Kakharovich Akhmadaliyev
1641,Yerdos,Zhaksimbinovich Akhmadiyev
1642,Artur,Kamilevich Akhmatkhuzin
1643,Bakhtiyar,Shakhabutdinovich Akhmedov
1644,Ibad,Amirovich Akhmedov
1645,Lyutvi,Dzhiber Akhmedov
1646,Shukhrat,Akhmedov
1647,Leyla,Begnyazovna Akhmerova
1648,Damir,Akhmetbekov
1649,Sofia,Akhmeteli
1650,Bakhyt,Beshimbekovich Akhmetov
1651,Rustam,Fahimovych Akhmetov
1652,Igor,Vladimirovich Akhremchik
1653,Nataliya,Akhrimenko 
1654,Doli,Akhtar
1655,Gulraiz,Akhtar
1656,Khaled,Akhtar
1657,Muhammad,Akhtar
1658,Naeem,Akhtar
1659,Shabana,Akhtar
1660,Mirabella,Viliamivna Akhunu
1661,Aleksandr,Akhyun
1662,Allan,Akia
1663,Tadahiro,Akiba
1664,Takeshi,Akiba
1665,Mercy,Akide 
1666,John,Akii-Bua
1667,Edward,Akika
1668,Masahiro,Akimoto
1669,Anatoly,Ivanovich Akimov
1670,Andrey,Aleksandrovich Akimov
1671,Vladimir,Ivanovich Akimov
1672,Erdoan,Akn
1673,Oyeronke,Akindele
1674,Peter,Akinlabi
1675,Morolake,Akinosun
1676,Foluke,Antinuke Akinradewo
1677,Omolade,Akinremi
1678,Kayode,Akinsanya
1679,Henry,Adetokunboh Akinwande
1680,Jonathan,Akinyemi
1681,Mary,Akinyemi 
1682,Mildred,Akinyi Alango
1683,Mobolaji,Iyabode Akiode
1684,Erika,Akiyama
1685,Teruyoshi,Akiyama
1686,Yasunari,Akiyama
1687,Yoshiko,Akiyama
1688,Lahcen,Samsam Akka
1689,Malika,Al-Akkaoui
1690,Halil,Akka
1691,Khadzhimurat,Magomedovich Akkayev
1692,Johannes,Akkerhaugen
1693,Marina,Dazmirovna Akobiya
1694,Joshua,Emmanuel Akognon
1695,Eric,Akogyiram
1696,Ayewoubo,Akomatsri
1697,Alego,Akomi
1698,Boay,Akonay
1699,Aleksandr,Akondinov
1700,Aulis,Juhani Akonniemi
1701,Charles,Kwablan Akonnor
1702,Ajtony,kos
1703,Balkrishan,Akotkar
1704,Kossi,Casimir Akoto
1705,Mavis,Akoto
1706,Artur,Vladimirovich Akoyev
1707,Ime,Akpan
1708,Solomon,Sunday Osayande Akpata
1709,Daniel,Akpeyi
1710,Mehmet,Akpnar
1711,Justina,Akpulo
1712,Maria,Helene Akraka 
1713,Smart,Ekiyegha-Akraka
1714,Ahmed,Akram Abbas Mahmoud
1715,Muhammad,Akram
1716,Nashat,Akram Abid Ali
1717,Aristidis,Akratopoulos
1718,Konstantinos,Akratopoulos
1719,Sigurd,Olav Akre-Aas
1720,Simo,Huvi Akrenius
1721,Varvara,Akritidou
1722,Youssef,Akrout
1723,Monica,Aksamit
1724,Anastasiya,Sergeyevna Aksenova
1725,Liudmyla,Vasylivna Aksenova 
1726,Merey,Akshalov
1727,Aleksandr,Timofeyevich Aksinin
1728,Viktor,Aksonov
1729,Ltf,Aksoy
1730,Bekir,Aksu
1731,Semra,Aksu 
1732,Kemal,Aksur
1733,Nikolay,Aleksandrovich Aksyonov
1734,Alyona,Aksyonova
1735,Irina,Anatolyevna Aksyonova
1736,Yelizaveta,Vyacheslavovna Aksyonova
1737,Sergey,Vladimirovich Aksyutin
1738,Mohammad,Aktar
1739,Sonia,Aktar
1740,Hseyin,Akta
1741,Serap,Akta
1742,Shirin,Akter
